Kind,Name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxEssentialKnots,MaxNesting,MinEssentialKnots,RatioCommentToCode
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleDirectoryEnd(File,int,Collection<File>)",4,8,0,7,1,4,1,5,2,0,3,5,1,4,2,2,2,1,0,0,1,0,0.14
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleFile(File,int,Collection<File>)",4,8,0,7,1,4,1,5,2,0,3,5,1,4,2,2,2,1,0,0,1,0,0.14
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleIsCancelled(File,int,Collection<File>)",1,4,0,3,1,1,1,1,1,0,1,2,1,1,1,1,1,1,0,0,0,0,0.33
Private Method,"org.apache.commons.io.DirectoryWalkerTestCase.checkContainsFiles(String,File[],Collection<File>)",10,8,0,5,1,2,3,2,2,0,3,5,2,3,2,2,2,1,0,0,1,0,0.60
Private Method,"org.apache.commons.io.DirectoryWalkerTestCase.checkContainsString(String,File[],Collection<String>)",5,5,0,5,1,2,0,3,2,0,3,5,2,3,2,2,2,1,0,0,1,0,0.00
Private Static Method,org.apache.commons.io.DirectoryWalkerTestCase.createNameFilter(File[]),2,11,0,7,2,4,4,3,2,0,5,7,3,4,2,2,2,1,0,0,1,0,0.57
Private Method,org.apache.commons.io.DirectoryWalkerTestCase.directoriesOnly(Collection<File>),2,12,0,9,2,5,3,5,3,0,3,7,3,4,3,3,3,1,0,0,2,0,0.33
Private Method,org.apache.commons.io.DirectoryWalkerTestCase.filesOnly(Collection<File>),2,12,0,9,2,5,3,5,3,0,3,7,3,4,3,3,3,1,0,0,2,0,0.33
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testCancel(),6,40,4,30,4,25,6,9,18,1,17,21,4,17,6,6,6,1,7,0,1,0,0.20
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilter(),6,11,0,8,2,6,3,7,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.38
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitA(),2,8,0,5,2,3,3,6,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.60
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitB(),3,9,0,6,2,4,3,6,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.50
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitC(),5,11,0,8,2,6,3,6,1,0,6,7,2,5,1,1,1,1,0,0,0,0,0.38
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitD(),5,10,0,7,2,5,3,7,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.43
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile1(),6,10,0,7,2,5,3,7,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.43
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile2(),4,10,0,7,2,5,3,6,1,0,5,6,2,4,1,1,1,1,0,0,0,0,0.43
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile3(),4,10,0,7,3,5,3,8,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.43
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile4(),4,10,0,7,3,5,3,8,1,0,5,6,3,3,1,1,1,1,0,0,0,0,0.43
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testFilterString(),5,9,0,6,2,4,3,5,1,0,4,5,2,3,1,1,1,1,0,0,0,0,0.50
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testHandleStartDirectoryFalse(),1,9,2,4,2,2,3,4,1,0,2,3,2,1,1,1,1,1,0,0,0,0,0.75
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testLimitToCurrent(),1,8,0,5,2,3,3,7,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.60
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testMissingStartDirectory(),0,18,2,11,3,8,5,8,2,0,6,8,3,5,2,2,2,1,1,0,1,0,0.45
Public Method,org.apache.commons.io.DirectoryWalkerTestCase.testMultiThreadCancel(),7,42,3,33,6,28,6,9,18,1,20,24,6,18,6,6,6,1,7,0,1,0,0.18
Constructor,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.TestCancelWalker(String,boolean)",3,5,0,5,1,3,0,4,1,0,3,4,1,3,1,1,1,1,0,0,0,0,0.00
Protected Method,org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.find(File),2,8,0,5,2,3,3,3,1,0,3,4,2,2,1,1,1,1,0,0,0,0,0.60
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.handleCancelled(File,Collection,CancelException)",4,9,0,6,2,2,3,1,2,0,1,3,1,2,2,2,2,1,0,0,1,0,0.50
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.handleDirectoryEnd(File,int,Collection)",4,9,0,6,1,3,3,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.50
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.handleFile(File,int,Collection)",4,9,0,6,1,3,3,4,2,0,2,4,1,3,2,2,2,1,0,0,1,0,0.50
